date, state, direction, 5d%, MA20, RSI, VIX, ATR, BBW, Score, Dist
2016-12-01, Steady Climb, 1, -0.62, +6.12, 62.1, 14.07, -0.0009, 0.07, [1, 1, 3], 1.41
2016-12-02, Steady Climb, 1, -0.97, +5.36, 64.4, 14.12, -0.0022, 0.06, [1, 1, 3], 1.41
2016-12-05, Steady Climb, 1, +0.14, +4.32, 68.7, 12.14, -0.0015, 0.04, [2, 2, 3], 1.41
2016-12-06, Steady Climb, 1, +0.34, +3.25, 66.0, 11.79, -0.0003, 0.04, [2, 2, 3], 1.41
2016-12-07, Steady Climb, 1, +1.93, +2.84, 75.7, 12.22, 0.0018, 0.04, [3, 2, 3], 1.73
2016-12-08, Steady Climb, 1, +2.52, +2.85, 74.6, 12.64, 0.0054, 0.04, [4, 2, 3], 2.45
2016-12-09, Steady Climb, 1, +3.08, +3.15, 80.3, 11.75, 0.0064, 0.05, [4, 2, 3], 2.45
2016-12-12, Steady Climb, 1, +2.37, +3.59, 75.7, 12.64, 0.0064, 0.05, [4, 2, 3], 2.45
2016-12-13, Steady Climb, 1, +2.69, +3.80, 77.7, 12.72, 0.0047, 0.05, [4, 2, 3], 2.45
2016-12-14, Steady Climb, 1, +0.53, +4.08, 67.2, 13.19, 0.0032, 0.05, [3, 2, 3], 1.73
2016-12-15, Steady Climb, 1, +0.71, +4.19, 67.2, 12.79, 0.0012, 0.05, [3, 2, 3], 1.73
2016-12-16, Steady Climb, 1, -0.06, +4.27, 71.1, 12.20, 0.0001, 0.05, [2, 2, 3], 1.41
2016-12-19, Steady Climb, 1, +0.25, +4.31, 71.4, 11.71, -0.0003, 0.05, [2, 2, 3], 1.41
2016-12-20, Steady Climb, 1, -0.04, +4.24, 76.2, 11.45, -0.0006, 0.05, [2, 2, 3], 1.41
2016-12-21, Steady Climb, 1, +0.53, +4.41, 77.4, 11.27, 0.0016, 0.05, [3, 2, 3], 1.73
2016-12-22, Steady Climb, 1, -0.05, +4.48, 74.9, 11.43, 0.0008, 0.05, [2, 2, 3], 1.41
2016-12-23, Steady Climb, 1, +0.25, +4.41, 73.0, 11.44, 0.0004, 0.05, [2, 2, 3], 1.41
2016-12-27, Steady Climb, 1, +0.28, +4.44, 72.4, 11.99, -0.0003, 0.05, [2, 2, 3], 1.41
2016-12-28, Steady Climb, 1, -0.92, +4.28, 53.7, 12.95, -0.0002, 0.05, [1, 1, 3], 1.41
2016-12-29, Steady Climb, 1, -0.70, +3.80, 51.4, 13.37, -0.0010, 0.05, [1, 1, 3], 1.41
2016-12-30, Steady Climb, 1, -0.98, +3.15, 40.5, 14.04, -0.0017, 0.04, [1, 0, 3], 1.73
2017-01-03, Steady Climb, 1, -0.26, +2.15, 50.3, 12.85, -0.0031, 0.03, [2, 1, 3], 1.00
2017-01-04, Steady Climb, 1, +0.08, +1.36, 49.6, 11.85, -0.0015, 0.02, [2, 0, 3], 1.41
2017-01-05, Steady Climb, 1, +0.85, +0.86, 57.4, 11.67, 0.0022, 0.02, [3, 1, 3], 1.41
2017-01-06, Steady Climb, 1, +1.23, +0.35, 57.0, 11.32, 0.0031, 0.02, [2, 1, 3], 1.00
2017-01-09, Steady Climb, 1, +1.34, +0.34, 54.9, 11.56, 0.0039, 0.02, [2, 1, 3], 1.00
2017-01-10, Steady Climb, 1, +0.49, +0.23, 53.0, 11.49, 0.0013, 0.02, [1, 1, 3], 1.41
2017-01-11, Steady Climb, 1, +0.20, +0.29, 52.2, 11.26, -0.0002, 0.02, [1, 1, 3], 1.41
2017-01-12, Steady Climb, 1, +0.06, +0.40, 52.5, 11.54, 0.0002, 0.02, [1, 1, 3], 1.41
2017-01-13, Steady Climb, 1, -0.10, +0.64, 56.6, 11.23, -0.0003, 0.02, [2, 1, 3], 1.00
2017-01-17, Steady Climb, 1, -0.04, +0.65, 51.9, 11.87, 0.0006, 0.02, [2, 1, 3], 1.00
2017-01-18, Steady Climb, 1, +0.13, +0.67, 51.4, 12.48, -0.0001, 0.02, [2, 1, 3], 1.00
2017-01-19, Steady Climb, 1, -0.51, +0.67, 57.2, 12.78, -0.0004, 0.02, [1, 1, 3], 1.41
2017-01-20, Steady Climb, 1, +0.04, +0.61, 60.8, 11.54, -0.0007, 0.02, [2, 1, 3], 1.00
2017-01-23, Steady Climb, 1, -0.42, +0.79, 63.5, 11.77, -0.0005, 0.02, [2, 1, 3], 1.00
2017-01-24, Steady Climb, 1, +0.54, +0.79, 61.9, 11.07, -0.0003, 0.02, [3, 1, 3], 1.41
2017-01-25, Steady Climb, 1, +1.17, +0.93, 63.9, 10.81, 0.0008, 0.02, [3, 1, 3], 1.41
2017-01-26, Steady Climb, 1, +1.46, +1.35, 64.0, 10.63, 0.0034, 0.02, [3, 1, 3], 1.41
2017-01-27, Steady Climb, 1, +1.03, +1.78, 59.5, 10.58, 0.0037, 0.03, [3, 1, 3], 1.41
2017-01-30, Steady Climb, 1, +0.69, +1.84, 56.1, 11.88, 0.0033, 0.02, [3, 1, 3], 1.41
2017-01-31, Steady Climb, 1, -0.05, +1.62, 54.9, 11.99, -0.0001, 0.02, [2, 1, 3], 1.00
2017-02-01, Steady Climb, 1, -0.82, +1.16, 52.2, 11.81, -0.0024, 0.02, [1, 1, 3], 1.41
2017-02-02, Steady Climb, 1, -0.69, +0.95, 55.7, 11.93, -0.0022, 0.02, [1, 1, 3], 1.41
2017-02-03, Steady Climb, 1, +0.12, +0.93, 61.0, 10.97, -0.0013, 0.02, [2, 1, 3], 1.00
2017-02-06, Steady Climb, 1, +0.51, +1.11, 62.1, 11.37, 0.0015, 0.02, [3, 1, 3], 1.41
2017-02-07, Steady Climb, 1, +0.62, +1.29, 60.8, 11.29, 0.0020, 0.02, [3, 1, 3], 1.41
2017-02-08, Steady Climb, 1, +0.66, +1.34, 66.9, 11.45, 0.0017, 0.02, [3, 2, 3], 1.73
2017-02-09, Steady Climb, 1, +1.18, +1.37, 68.7, 10.88, 0.0010, 0.02, [3, 2, 3], 1.73
2017-02-10, Steady Climb, 1, +0.81, +1.65, 75.5, 10.85, 0.0010, 0.03, [3, 2, 3], 1.73
2017-02-13, Steady Climb, 1, +1.56, +1.92, 74.9, 11.07, 0.0027, 0.03, [3, 2, 3], 1.73
2017-02-14, Steady Climb, 1, +1.94, +2.37, 72.3, 10.74, 0.0039, 0.03, [3, 2, 3], 1.73
2017-02-15, Steady Climb, 1, +2.38, +2.76, 76.8, 11.97, 0.0045, 0.04, [4, 2, 3], 2.45
2017-02-16, Steady Climb, 1, +1.71, +3.28, 76.8, 11.76, 0.0044, 0.04, [3, 2, 3], 1.73
2017-02-17, Steady Climb, 1, +1.51, +3.52, 89.9, 11.49, 0.0035, 0.05, [3, 2, 3], 1.73
2017-02-21, Steady Climb, 1, +1.59, +3.81, 93.1, 11.57, 0.0023, 0.05, [3, 2, 3], 1.73
2017-02-22, Steady Climb, 1, +1.08, +4.09, 90.8, 11.74, 0.0024, 0.05, [3, 2, 3], 1.73
2017-02-23, Steady Climb, 1, +0.62, +4.41, 90.7, 11.71, 0.0019, 0.05, [3, 2, 3], 1.73
2017-02-24, Steady Climb, 1, +0.86, +4.92, 89.4, 11.47, 0.0019, 0.06, [3, 2, 3], 1.73
2017-02-27, Steady Climb, 1, +0.79, +5.35, 94.7, 12.09, 0.0013, 0.06, [3, 2, 3], 1.73
2017-02-28, Steady Climb, 1, -0.07, +5.68, 88.4, 12.92, 0.0006, 0.06, [2, 2, 3], 1.41
2017-03-01, Steady Climb, 1, +1.40, +5.59, 91.3, 12.54, 0.0003, 0.06, [3, 2, 3], 1.73
2017-03-02, Steady Climb, 1, +0.77, +5.80, 80.0, 11.81, 0.0025, 0.06, [3, 2, 3], 1.73
2017-03-03, Steady Climb, 1, +0.67, +5.65, 78.8, 10.96, 0.0023, 0.06, [3, 2, 3], 1.73
2017-03-06, Steady Climb, 1, +0.23, +5.38, 71.0, 11.24, 0.0019, 0.05, [2, 2, 3], 1.41
2017-03-07, Steady Climb, 1, +0.20, +5.11, 64.0, 11.45, 0.0004, 0.05, [2, 1, 3], 1.00
2017-03-08, Steady Climb, 1, -1.38, +4.55, 56.6, 11.86, -0.0026, 0.04, [1, 1, 3], 1.41
2017-03-09, Steady Climb, 1, -0.72, +3.80, 58.5, 12.30, -0.0022, 0.04, [1, 1, 3], 1.41
2017-03-10, Steady Climb, 1, -0.44, +3.00, 60.0, 11.66, -0.0021, 0.03, [2, 1, 3], 1.00
2017-03-13, Steady Climb, 1, -0.08, +2.41, 54.3, 11.35, -0.0004, 0.03, [2, 1, 3], 1.00
2017-03-14, Steady Climb, 1, -0.12, +1.87, 51.3, 12.30, 0.0008, 0.02, [2, 1, 3], 1.00
2017-03-15, Steady Climb, 1, +0.94, +1.32, 59.1, 11.63, 0.0006, 0.02, [3, 1, 3], 1.41
2017-03-16, Steady Climb, 1, +0.70, +1.14, 55.9, 11.21, 0.0014, 0.02, [3, 1, 3], 1.41
2017-03-17, Steady Climb, 1, +0.24, +1.02, 53.6, 11.28, 0.0012, 0.02, [2, 1, 3], 1.00
2017-03-20, Steady Climb, 1, +0.00, +0.78, 54.2, 11.34, 0.0011, 0.02, [2, 1, 3], 1.00
2017-03-21, Orderly Decline, 3, -0.91, +0.48, 27.4, 12.47, 0.0004, 0.02, [0, -2, 3], 3.00
2017-03-22, Orderly Decline, 3, -1.54, -0.05, 34.1, 12.81, -0.0038, 0.02, [-1, -2, 3], 2.45
2017-03-23, Orderly Decline, 3, -1.49, -0.52, 32.6, 13.12, -0.0043, 0.02, [-3, -2, 3], 2.45
2017-03-24, Orderly Decline, 3, -1.44, -0.99, 34.5, 12.96, -0.0038, 0.02, [-3, -2, 3], 2.45
2017-03-27, Orderly Decline, 3, -1.34, -1.41, 36.1, 12.50, -0.0024, 0.03, [-3, -2, 3], 2.45
2017-03-28, Orderly Decline, 3, +0.62, -1.78, 48.0, 11.53, -0.0004, 0.03, [-1, 0, 3], 2.45
2017-03-29, Orderly Decline, 3, +0.54, -1.97, 48.3, 11.42, 0.0007, 0.02, [-1, 0, 3], 2.45
2017-03-30, Orderly Decline, 3, +0.94, -1.61, 47.9, 11.54, 0.0019, 0.02, [-1, 0, 3], 2.45
2017-03-31, Orderly Decline, 3, +0.80, -1.31, 45.2, 12.37, 0.0029, 0.02, [-1, 0, 3], 2.45
2017-04-03, Orderly Decline, 3, +0.74, -1.05, 46.9, 12.38, 0.0022, 0.02, [-1, 0, 3], 2.45
2017-04-04, Orderly Decline, 3, +0.07, -0.94, 36.0, 11.79, 0.0001, 0.02, [-2, -2, 3], 2.24
2017-04-05, Orderly Decline, 3, -0.35, -0.89, 34.7, 12.89, -0.0005, 0.02, [-2, -2, 3], 2.24
2017-04-06, Orderly Decline, 3, -0.45, -1.03, 39.0, 12.39, -0.0014, 0.02, [-2, -2, 3], 2.24
2017-04-07, Orderly Decline, 3, -0.30, -1.05, 40.2, 12.87, -0.0007, 0.02, [-2, 0, 3], 2.24
2017-04-10, Orderly Decline, 3, -0.07, -0.96, 60.3, 14.05, -0.0004, 0.02, [-2, 1, 3], 2.83
2017-04-11, Orderly Decline, 3, -0.27, -0.82, 54.3, 15.07, -0.0001, 0.02, [-2, 1, 3], 2.83
2017-04-12, Orderly Decline, 3, -0.34, -0.82, 49.3, 15.77, 0.0001, 0.02, [-2, 0, 3], 2.24
2017-04-13, Orderly Decline, 3, -1.21, -0.62, 40.9, 15.96, -0.0012, 0.02, [-3, 0, 3], 2.45
2017-04-17, Orderly Decline, 3, -0.28, -0.65, 53.7, 14.66, -0.0028, 0.02, [-2, 1, 3], 2.83
2017-04-18, Orderly Decline, 3, -0.64, -0.36, 40.9, 14.42, -0.0018, 0.02, [-2, 0, 3], 2.24
2017-04-19, Orderly Decline, 3, -0.66, -0.20, 37.5, 14.93, -0.0008, 0.02, [-2, -2, 3], 2.24
2017-04-20, Orderly Decline, 3, +0.47, -0.52, 44.0, 14.15, -0.0000, 0.02, [-2, 0, 3], 2.24
2017-04-21, Orderly Decline, 3, +0.85, -0.50, 43.3, 14.63, 0.0018, 0.02, [-1, 0, 3], 2.45
2017-04-24, Trend Pullback, 2, +1.07, -0.64, 56.1, 10.84, 0.0005, 0.02, [-1, 1, 3], 3.00
2017-04-25, Steady Climb, 1, +1.98, -0.45, 60.2, 10.76, 0.0031, 0.02, [0, 1, 3], 2.24
2017-04-26, Steady Climb, 1, +2.11, -0.14, 63.0, 10.85, 0.0050, 0.02, [2, 1, 3], 1.00
2017-04-27, Steady Climb, 1, +1.40, +0.36, 62.0, 10.36, 0.0043, 0.03, [2, 1, 3], 1.00
2017-04-28, Steady Climb, 1, +1.51, +0.87, 60.8, 10.82, 0.0039, 0.03, [3, 1, 3], 1.41
2017-05-01, Steady Climb, 1, +0.60, +1.38, 61.5, 10.11, 0.0008, 0.03, [3, 1, 3], 1.41
2017-05-02, Steady Climb, 1, +0.11, +1.84, 63.9, 10.59, -0.0002, 0.03, [2, 1, 3], 1.00
2017-05-03, Steady Climb, 1, +0.03, +2.25, 66.8, 10.68, 0.0003, 0.03, [2, 2, 3], 1.41
2017-05-04, Steady Climb, 1, +0.03, +2.58, 76.5, 10.46, 0.0002, 0.04, [2, 2, 3], 1.41
2017-05-05, Steady Climb, 1, +0.63, +2.78, 74.2, 10.57, 0.0004, 0.04, [3, 2, 3], 1.73
2017-05-08, Steady Climb, 1, +0.46, +3.13, 79.5, 9.77, 0.0008, 0.04, [2, 2, 3], 1.41
2017-05-09, Steady Climb, 1, +0.24, +3.39, 80.8, 9.96, 0.0012, 0.04, [2, 2, 3], 1.41
2017-05-10, Steady Climb, 1, +0.48, +3.58, 77.2, 10.21, 0.0011, 0.04, [2, 2, 3], 1.41
2017-05-11, Steady Climb, 1, +0.21, +3.69, 79.1, 10.60, 0.0007, 0.04, [2, 2, 3], 1.41
2017-05-12, Steady Climb, 1, -0.35, +3.52, 64.8, 10.40, -0.0004, 0.03, [2, 1, 3], 1.00
2017-05-15, Steady Climb, 1, +0.12, +2.97, 62.8, 10.42, -0.0008, 0.03, [2, 1, 3], 1.00
2017-05-16, Steady Climb, 1, +0.16, +2.80, 62.2, 10.65, 0.0001, 0.03, [2, 1, 3], 1.00
2017-05-17, Steady Climb, 1, -1.78, +2.43, 33.5, 15.59, 0.0004, 0.03, [1, -2, 3], 3.32
2017-05-18, Steady Climb, 1, -1.20, +1.28, 40.8, 14.66, -0.0027, 0.02, [1, 0, 3], 1.73
2017-05-19, Steady Climb, 1, -0.38, +0.51, 47.1, 12.04, -0.0040, 0.02, [2, 0, 3], 1.41
2017-05-22, Steady Climb, 1, -0.35, -0.17, 51.2, 10.93, -0.0032, 0.02, [0, 1, 3], 2.24
2017-05-23, Trend Pullback, 2, -0.09, -0.31, 54.2, 10.72, 0.0005, 0.02, [-1, 1, 3], 3.00
2017-05-24, Steady Climb, 1, +2.01, -0.20, 55.8, 10.02, 0.0046, 0.02, [2, 1, 3], 1.00
2017-05-25, Steady Climb, 1, +2.09, -0.03, 56.1, 9.99, 0.0039, 0.02, [2, 1, 3], 1.00
2017-05-26, Steady Climb, 1, +1.43, +0.29, 56.4, 9.81, 0.0032, 0.02, [2, 1, 3], 1.00
2017-05-30, Steady Climb, 1, +0.79, +0.50, 56.2, 10.38, 0.0025, 0.02, [3, 1, 3], 1.41
2017-05-31, Steady Climb, 1, +0.56, +0.70, 54.7, 10.41, 0.0017, 0.02, [3, 1, 3], 1.41
2017-06-01, Steady Climb, 1, +1.07, +0.88, 62.6, 9.89, 0.0005, 0.03, [3, 1, 3], 1.41
2017-06-02, Steady Climb, 1, +0.99, +1.24, 66.4, 9.75, 0.0011, 0.03, [3, 2, 3], 1.73
2017-06-05, Steady Climb, 1, +0.84, +1.70, 62.2, 10.07, 0.0026, 0.03, [3, 1, 3], 1.41
2017-06-06, Steady Climb, 1, +0.68, +2.19, 60.0, 10.45, 0.0030, 0.04, [3, 1, 3], 1.41
2017-06-07, Steady Climb, 1, +0.88, +2.53, 86.7, 10.39, 0.0017, 0.04, [3, 2, 3], 1.73
2017-06-08, Steady Climb, 1, +0.15, +2.84, 85.6, 10.16, -0.0001, 0.04, [2, 2, 3], 1.41
2017-06-09, Steady Climb, 1, -0.30, +3.14, 80.7, 10.70, -0.0006, 0.04, [2, 2, 3], 1.41
2017-06-12, Steady Climb, 1, -0.28, +3.29, 74.7, 11.46, -0.0002, 0.04, [2, 2, 3], 1.41
2017-06-13, Steady Climb, 1, +0.45, +3.29, 76.8, 10.42, -0.0001, 0.04, [2, 2, 3], 1.41
2017-06-14, Steady Climb, 1, +0.20, +3.57, 72.4, 10.64, 0.0004, 0.04, [2, 2, 3], 1.41
2017-06-15, Steady Climb, 1, -0.05, +3.73, 62.5, 10.90, 0.0007, 0.03, [2, 1, 3], 1.00
2017-06-16, Steady Climb, 1, +0.06, +3.06, 62.5, 10.38, 0.0004, 0.03, [2, 1, 3], 1.00
2017-06-19, Steady Climb, 1, +0.99, +2.44, 73.4, 10.37, -0.0000, 0.03, [3, 2, 3], 1.73
2017-06-20, Steady Climb, 1, -0.14, +2.25, 62.3, 10.86, 0.0009, 0.02, [2, 1, 3], 1.00
2017-06-21, Steady Climb, 1, -0.09, +1.91, 53.3, 10.75, 0.0008, 0.02, [2, 1, 3], 1.00
2017-06-22, Steady Climb, 1, +0.08, +1.56, 47.0, 10.48, 0.0004, 0.02, [2, 0, 3], 1.41
2017-06-23, Steady Climb, 1, +0.21, +1.23, 51.4, 10.02, -0.0006, 0.02, [2, 1, 3], 1.00
2017-06-26, Steady Climb, 1, -0.59, +1.08, 56.7, 9.90, -0.0013, 0.01, [1, 1, 3], 1.41
2017-06-27, Steady Climb, 1, -0.72, +0.92, 42.2, 11.06, 0.0003, 0.01, [1, 0, 3], 1.73
2017-06-28, Steady Climb, 1, +0.21, +0.39, 53.2, 10.03, -0.0011, 0.01, [1, 1, 3], 1.41
2017-06-29, Orderly Decline, 3, -0.61, +0.14, 45.3, 11.44, -0.0003, 0.01, [-1, 0, 3], 2.45
2017-06-30, Orderly Decline, 3, -0.61, -0.16, 47.7, 11.18, -0.0015, 0.01, [-1, 0, 3], 2.45
2017-07-03, Orderly Decline, 3, -0.41, -0.25, 45.4, 11.22, -0.0013, 0.01, [-1, 0, 3], 2.45
2017-07-05, Steady Climb, 1, +0.54, -0.29, 47.8, 11.07, 0.0001, 0.01, [0, 0, 3], 2.45
2017-07-06, Orderly Decline, 3, -1.27, -0.37, 42.0, 12.54, -0.0003, 0.02, [-2, 0, 3], 2.24
2017-07-07, Orderly Decline, 3, +0.23, -0.72, 47.5, 11.19, -0.0004, 0.02, [-2, 0, 3], 2.24
2017-07-10, Orderly Decline, 3, +0.17, -0.81, 40.6, 11.11, -0.0006, 0.02, [-2, 0, 3], 2.24
2017-07-11, Orderly Decline, 3, -0.14, -0.88, 45.4, 10.89, -0.0004, 0.02, [-2, 0, 3], 2.24
2017-07-12, Orderly Decline, 3, +0.44, -1.01, 52.7, 10.30, 0.0001, 0.02, [-2, 1, 3], 2.83
2017-07-13, Trend Pullback, 2, +1.58, -0.71, 54.6, 9.90, 0.0028, 0.02, [-1, 1, 3], 3.00
2017-07-14, Steady Climb, 1, +1.41, -0.39, 56.9, 9.51, 0.0025, 0.02, [0, 1, 3], 2.24
2017-07-17, Steady Climb, 1, +1.31, -0.00, 56.6, 9.82, 0.0035, 0.02, [1, 1, 3], 1.41
2017-07-18, Steady Climb, 1, +1.45, +0.35, 65.5, 9.89, 0.0034, 0.02, [2, 2, 3], 1.41
2017-07-19, Steady Climb, 1, +1.25, +1.01, 63.3, 9.79, 0.0019, 0.03, [3, 1, 3], 1.41
2017-07-20, Steady Climb, 1, +1.05, +1.58, 75.8, 9.58, 0.0022, 0.03, [3, 2, 3], 1.73
2017-07-21, Steady Climb, 1, +0.54, +2.08, 74.2, 9.36, 0.0017, 0.03, [3, 2, 3], 1.73
2017-07-24, Steady Climb, 1, +0.44, +2.48, 70.8, 9.43, 0.0016, 0.03, [2, 2, 3], 1.41
2017-07-25, Steady Climb, 1, +0.67, +2.85, 71.8, 9.43, 0.0007, 0.04, [3, 2, 3], 1.73
2017-07-26, Steady Climb, 1, +0.16, +3.29, 92.6, 9.60, 0.0001, 0.04, [2, 2, 3], 1.41
2017-07-27, Steady Climb, 1, +0.08, +3.37, 87.5, 10.11, 0.0005, 0.04, [2, 2, 3], 1.41
2017-07-28, Steady Climb, 1, -0.02, +3.67, 82.8, 10.29, 0.0006, 0.04, [2, 2, 3], 1.41
2017-07-31, Steady Climb, 1, +0.02, +3.53, 83.0, 10.26, 0.0001, 0.04, [2, 2, 3], 1.41
2017-08-01, Steady Climb, 1, -0.03, +3.35, 79.4, 10.09, -0.0008, 0.04, [2, 2, 3], 1.41
2017-08-02, Steady Climb, 1, -0.01, +3.27, 78.1, 10.28, -0.0003, 0.03, [2, 2, 3], 1.41
2017-08-03, Steady Climb, 1, -0.13, +3.19, 63.8, 10.44, 0.0003, 0.03, [2, 1, 3], 1.00
2017-08-04, Steady Climb, 1, +0.19, +2.61, 67.2, 10.03, 0.0003, 0.03, [2, 2, 3], 1.41
2017-08-07, Steady Climb, 1, +0.43, +2.25, 68.8, 9.93, 0.0004, 0.02, [2, 2, 3], 1.41
2017-08-08, Steady Climb, 1, -0.06, +1.90, 51.2, 10.96, 0.0003, 0.02, [2, 1, 3], 1.00
2017-08-09, Steady Climb, 1, -0.14, +1.35, 50.6, 11.11, 0.0001, 0.01, [2, 1, 3], 1.00
2017-08-10, Steady Climb, 1, -1.37, +1.00, 29.1, 16.04, 0.0001, 0.02, [1, -2, 2], 3.16
2017-08-11, Orderly Decline, 3, -1.43, +0.16, 32.7, 15.51, -0.0034, 0.02, [-1, -2, 3], 2.45
2017-08-14, Orderly Decline, 3, -0.61, -0.43, 44.4, 12.33, -0.0047, 0.02, [-2, 0, 3], 2.24
2017-08-15, Orderly Decline, 3, -0.42, -0.66, 43.4, 12.04, -0.0021, 0.02, [-2, 0, 3], 2.24
2017-08-16, Orderly Decline, 3, -0.24, -0.88, 46.4, 11.74, 0.0004, 0.02, [-2, 0, 3], 2.24
2017-08-17, Orderly Decline, 3, -0.34, -0.86, 34.6, 15.55, 0.0034, 0.02, [-2, -2, 3], 2.24
2017-08-18, Orderly Decline, 3, -0.65, -1.38, 33.9, 14.26, -0.0008, 0.03, [-3, -2, 3], 2.45
2017-08-21, Orderly Decline, 3, -1.52, -1.90, 32.3, 13.19, -0.0047, 0.03, [-3, -2, 3], 2.45
2017-08-22, Orderly Decline, 3, -0.49, -2.36, 42.1, 11.35, -0.0047, 0.03, [-2, 0, 3], 2.24
2017-08-23, Orderly Decline, 3, -0.98, -2.30, 41.3, 12.25, -0.0013, 0.03, [-3, 0, 3], 2.45
2017-08-24, Orderly Decline, 3, +0.37, -2.31, 38.3, 12.23, 0.0023, 0.03, [-2, -2, 3], 2.24
2017-08-25, Orderly Decline, 3, +0.72, -2.38, 38.3, 11.28, 0.0017, 0.03, [-1, -2, 3], 2.45
2017-08-28, Orderly Decline, 3, +0.65, -2.39, 40.3, 11.32, 0.0006, 0.03, [-1, 0, 3], 2.45
2017-08-29, Orderly Decline, 3, -0.25, -2.37, 41.3, 11.70, -0.0007, 0.03, [-2, 0, 3], 2.24
2017-08-30, Trend Pullback, 2, +0.55, -2.18, 57.2, 11.22, 0.0004, 0.03, [-1, 1, 3], 3.00
2017-08-31, Trend Pullback, 2, +1.34, -1.77, 60.5, 10.59, 0.0016, 0.03, [-1, 1, 3], 3.00
2017-09-01, Trend Pullback, 2, +1.37, -1.22, 54.3, 10.13, 0.0028, 0.03, [-1, 1, 3], 3.00
2017-09-05, Orderly Decline, 3, +0.56, -0.51, 47.6, 12.23, 0.0037, 0.03, [-1, 0, 3], 2.45
2017-09-06, Steady Climb, 1, +0.79, -0.01, 49.1, 11.63, 0.0017, 0.03, [1, 0, 3], 1.73
2017-09-07, Steady Climb, 1, +0.31, +0.54, 66.0, 11.55, 0.0001, 0.03, [2, 2, 3], 1.41
2017-09-08, Steady Climb, 1, -0.41, +1.08, 66.5, 12.12, -0.0010, 0.02, [2, 2, 3], 1.41
2017-09-11, Steady Climb, 1, +0.47, +1.02, 72.6, 10.73, -0.0009, 0.03, [2, 2, 3], 1.41
2017-09-12, Steady Climb, 1, +1.57, +1.35, 68.8, 10.58, 0.0023, 0.03, [3, 2, 3], 1.73
2017-09-13, Steady Climb, 1, +1.33, +2.12, 74.7, 10.50, 0.0034, 0.03, [3, 2, 3], 1.73
2017-09-14, Steady Climb, 1, +1.24, +2.86, 76.3, 10.44, 0.0041, 0.04, [3, 2, 3], 1.73
2017-09-15, Steady Climb, 1, +1.58, +3.55, 76.4, 10.17, 0.0031, 0.04, [3, 2, 3], 1.73
2017-09-18, Steady Climb, 1, +0.63, +3.67, 76.9, 10.15, 0.0009, 0.04, [3, 2, 3], 1.73
2017-09-19, Steady Climb, 1, +0.41, +3.67, 77.1, 10.18, 0.0007, 0.04, [2, 2, 3], 1.41
2017-09-20, Steady Climb, 1, +0.40, +3.63, 74.9, 9.78, 0.0010, 0.04, [2, 2, 3], 1.41
2017-09-21, Steady Climb, 1, +0.20, +3.88, 65.2, 9.67, 0.0013, 0.04, [2, 2, 3], 1.41
2017-09-22, Steady Climb, 1, +0.08, +3.80, 63.9, 9.59, 0.0002, 0.04, [2, 1, 3], 1.00
2017-09-25, Steady Climb, 1, -0.29, +3.58, 74.6, 10.21, -0.0004, 0.03, [2, 2, 3], 1.41
2017-09-26, Steady Climb, 1, -0.39, +3.25, 71.9, 10.17, -0.0010, 0.03, [2, 2, 3], 1.41
2017-09-27, Steady Climb, 1, -0.05, +2.86, 75.8, 9.87, -0.0011, 0.03, [2, 2, 3], 1.41
2017-09-28, Steady Climb, 1, +0.38, +2.57, 80.2, 9.55, 0.0003, 0.03, [2, 2, 3], 1.41
2017-09-29, Steady Climb, 1, +0.68, +2.41, 74.7, 9.51, 0.0010, 0.03, [3, 2, 3], 1.73
2017-10-02, Steady Climb, 1, +1.30, +2.53, 75.3, 9.45, 0.0023, 0.03, [3, 2, 3], 1.73
2017-10-03, Steady Climb, 1, +1.51, +2.79, 76.6, 9.51, 0.0030, 0.03, [3, 2, 3], 1.73
2017-10-04, Steady Climb, 1, +1.22, +2.76, 80.7, 9.63, 0.0029, 0.03, [3, 2, 3], 1.73
2017-10-05, Steady Climb, 1, +1.67, +2.77, 83.1, 9.19, 0.0028, 0.03, [3, 2, 3], 1.73
2017-10-06, Steady Climb, 1, +1.19, +2.88, 79.4, 9.65, 0.0029, 0.03, [3, 2, 3], 1.73
2017-10-09, Steady Climb, 1, +0.62, +2.75, 74.1, 10.33, 0.0023, 0.03, [3, 2, 3], 1.73
2017-10-10, Steady Climb, 1, +0.63, +2.86, 75.4, 10.08, 0.0013, 0.03, [3, 2, 3], 1.73
2017-10-11, Steady Climb, 1, +0.69, +3.09, 84.0, 9.85, 0.0007, 0.03, [3, 2, 3], 1.73
2017-10-12, Steady Climb, 1, -0.04, +3.33, 79.3, 9.91, 0.0003, 0.03, [2, 2, 3], 1.41
2017-10-13, Steady Climb, 1, +0.15, +3.39, 85.4, 9.61, 0.0005, 0.04, [2, 2, 3], 1.41
2017-10-16, Steady Climb, 1, +0.51, +3.47, 86.1, 9.91, 0.0007, 0.04, [3, 2, 3], 1.73
2017-10-17, Steady Climb, 1, +0.34, +3.59, 84.6, 10.31, 0.0005, 0.04, [2, 2, 3], 1.41
